Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch,DMPPitch
29.27,584.0,-14754.0,-8600.0,-21.53,-168.12,-120.24,-104.34,-87.38
29.35,466.0,-12020.0,-12234.0,-22.24,-170.08,-135.51,-120.04,-86.2
29.44,686.0,-9614.0,-15084.0,-22.05,-172.37,-147.49,-137.31,-33.41
29.52,572.0,-5630.0,-16842.0,-21.44,-172.55,-161.52,-152.5,-31.57
29.6,504.0,-1410.0,-17680.0,-22.95,-174.8,-175.44,-167.77,-29.7
29.69,510.0,2530.0,-17668.0,-21.67,-174.17,171.85,177.25,-27.88
29.77,460.0,6860.0,-16216.0,-20.79,-174.3,157.07,161.81,24.81
29.85,448.0,9836.0,-14404.0,-20.76,-174.64,145.67,147.91,26.52
29.92,402.0,12996.0,-11362.0,-21.85,-175.92,131.16,133.85,28.27
30.0,420.0,14588.0,-8324.0,-21.02,-175.32,119.71,119.93,30.09
30.09,362.0,16320.0,-3596.0,-20.82,-175.32,102.43,104.53,80.46
30.17,376.0,16310.0,-6.0,-21.82,-176.45,90.02,90.67,82.13
30.24,364.0,15590.0,3806.0,-21.71,-176.39,76.28,77.69,83.91
30.31,400.0,13674.0,7458.0,-22.42,-177.2,61.39,64.12,85.71
30.4,376.0,10998.0,10650.0,-21.36,-176.88,45.92,48.67,45.2
30.47,322.0,8098.0,12854.0,-22.82,-178.51,32.21,34.86,43.51
30.55,354.0,4760.0,14184.0,-21.95,-177.82,18.55,21.29,41.79
30.62,438.0,178.0,15068.0,-23.13,-179.18,0.68,7.22,40.05
30.7,416.0,-2668.0,14698.0,-21.4,-178.3,-10.29,-6.79,-7.7
30.77,362.0,-6214.0,13908.0,-21.66,-178.82,-24.07,-20.87,-9.54
30.85,478.0,-10432.0,11360.0,-20.51,-177.9,-42.56,-35.48,-11.43
30.93,484.0,-12836.0,9014.0,-21.91,-179.85,-54.92,-50.4,-13.29
31.02,514.0,-14884.0,5424.0,-21.04,-180.0,-69.98,-66.66,-65.17
31.1,558.0,-16236.0,1452.0,-21.28,-180.48,-84.89,-81.29,-66.87
31.17,626.0,-16626.0,-2560.0,-21.18,-180.64,-98.75,-95.89,-68.58
31.25,570.0,-15370.0,-6440.0,-21.96,-181.65,-112.73,-110.68,-70.33
31.35,608.0,-13328.0,-10686.0,-21.56,-181.57,-128.72,-127.65,-55.37
31.43,520.0,-10896.0,-13660.0,-22.19,-182.27,-141.42,-142.75,-53.62
31.51,542.0,-6682.0,-16194.0,-21.83,-181.83,-157.58,-157.9,-51.92
31.6,530.0,-3748.0,-17446.0,-21.7,-181.67,-167.88,-172.41,-50.17
31.69,432.0,832.0,-17702.0,-21.71,-180.23,177.31,173.21,4.87
31.76,452.0,5322.0,-16962.0,-22.14,-180.4,162.58,159.75,6.62
31.84,408.0,8828.0,-15180.0,-22.73,-180.81,149.82,146.15,8.35
31.92,458.0,11184.0,-13290.0,-21.66,-179.48,139.92,133.0,10.09
32.0,372.0,13982.0,-9612.0,-22.31,-178.54,124.51,118.88,60.97
32.08,404.0,15664.0,-5960.0,-22.77,-178.68,110.83,105.35,62.7
32.16,438.0,16134.0,-1998.0,-22.27,-177.84,97.06,91.9,64.39
32.24,430.0,15818.0,2210.0,-23.47,-178.68,82.05,78.64,66.05
32.31,244.0,14524.0,5992.0,-21.73,-176.54,67.58,65.34,65.1
32.39,308.0,13048.0,8498.0,-22.65,-177.3,56.92,52.48,63.35
32.46,302.0,9700.0,11968.0,-21.44,-175.77,39.02,39.28,61.54
32.54,418.0,6188.0,13610.0,-20.69,-175.03,24.45,26.0,59.74
32.62,382.0,2210.0,14810.0,-20.79,-175.8,8.49,10.32,10.47
32.7,392.0,-1398.0,14680.0,-20.91,-176.03,-5.44,-2.9,8.78
32.77,456.0,-5166.0,14308.0,-21.82,-177.1,-19.85,-16.45,6.93
32.85,514.0,-9316.0,12194.0,-22.43,-177.95,-37.38,-30.77,5.05
32.93,512.0,-12316.0,9598.0,-21.26,-177.45,-52.07,-46.39,-44.97
33.01,500.0,-14338.0,6730.0,-22.69,-179.22,-64.86,-60.9,-46.73
33.09,580.0,-15846.0,3272.0,-22.35,-179.14,-78.33,-75.35,-48.49
33.17,624.0,-16694.0,-1478.0,-22.22,-179.22,-95.06,-90.02,-50.27
33.25,432.0,-15778.0,-4874.0,-23.11,-180.36,-107.17,-105.01,-77.08
33.34,482.0,-14786.0,-8840.0,-21.7,-179.12,-120.87,-119.87,-75.21
33.42,468.0,-12172.0,-12244.0,-22.28,-179.77,-135.17,-134.72,-73.36
33.5,536.0,-9762.0,-14740.0,-23.24,-180.76,-146.48,-149.48,-71.58
33.59,490.0,-4434.0,-17304.0,-22.14,-179.32,-165.63,-165.76,-16.46
33.68,512.0,-1048.0,-17754.0,-22.44,-179.62,-176.62,-180.24,-14.64
33.76,450.0,3212.0,-17334.0,-23.46,-180.39,169.5,165.3,-12.84
33.84,450.0,6976.0,-16126.0,-21.72,-178.35,156.61,151.66,-11.05
33.92,464.0,10712.0,-13750.0,-22.4,-177.73,142.08,138.23,41.71
34.0,416.0,13596.0,-10630.0,-22.49,-177.57,128.02,124.49,43.49
34.08,384.0,15404.0,-6820.0,-21.82,-176.65,113.88,110.8,45.24
34.16,308.0,16190.0,-3790.0,-22.22,-176.82,103.18,97.57,46.94
34.24,378.0,16066.0,1240.0,-21.34,-175.04,85.59,83.55,82.38
34.32,362.0,15232.0,4890.0,-20.78,-174.36,72.2,70.62,80.62
34.39,374.0,13112.0,8172.0,-21.1,-174.57,58.07,57.58,78.76
34.47,380.0,10490.0,10980.0,-20.96,-174.4,43.69,44.44,76.91
34.55,298.0,7142.0,13560.0,-21.43,-175.32,27.78,29.22,27.74
34.63,358.0,3384.0,14690.0,-22.29,-176.27,12.97,15.77,26.05
34.7,448.0,-1036.0,15038.0,-21.7,-175.86,-3.94,2.05,24.35
34.78,404.0,-3974.0,14640.0,-23.02,-177.59,-15.19,-11.59,22.6
34.86,470.0,-7352.0,13238.0,-22.53,-178.04,-29.05,-27.6,-27.41
34.94,510.0,-11940.0,10282.0,-22.2,-177.8,-49.27,-42.26,-29.26
35.02,512.0,-13862.0,7578.0,-23.34,-179.4,-61.34,-57.05,-31.1
35.1,538.0,-15648.0,3812.0,-21.68,-178.05,-76.31,-71.6,-32.87
35.18,446.0,-16266.0,388.0,-22.59,-179.34,-88.63,-86.47,-84.62
35.26,628.0,-16114.0,-4470.0,-21.53,-178.45,-105.5,-100.86,-86.23
35.34,508.0,-15370.0,-8080.0,-21.15,-178.42,-117.73,-115.77,-87.47
35.43,578.0,-12650.0,-11844.0,-20.89,-178.31,-133.12,-130.73,-87.72
35.51,566.0,-9866.0,-14730.0,-21.34,-178.9,-146.19,-146.07,-35.56
35.59,518.0,-5694.0,-16812.0,-21.1,-178.66,-161.29,-160.82,-33.78
35.68,490.0,-2184.0,-17716.0,-22.0,-179.6,-172.97,-175.34,-31.92
35.76,452.0,1904.0,-17670.0,-21.58,-178.98,173.85,170.34,-30.05
35.84,414.0,6544.0,-16398.0,-20.95,-177.76,158.24,156.35,23.14
35.92,414.0,10024.0,-14484.0,-21.58,-178.24,145.31,142.71,24.81
36.0,446.0,12350.0,-12000.0,-22.28,-178.72,134.18,129.14,26.52
36.08,418.0,14904.0,-8152.0,-21.23,-177.24,118.68,115.48,28.28
36.16,372.0,16058.0,-4360.0,-21.4,-176.44,105.19,102.04,79.02
36.24,424.0,16108.0,-606.0,-21.0,-175.82,92.15,88.66,80.67
36.31,360.0,15456.0,3422.0,-22.27,-176.83,77.52,75.63,82.38
36.39,390.0,14338.0,6588.0,-22.73,-177.13,65.32,62.64,84.18
36.47,378.0,11238.0,10186.0,-21.79,-175.75,47.81,48.46,46.62
36.55,378.0,8086.0,12774.0,-23.39,-177.39,32.33,34.75,44.9
36.62,422.0,4964.0,14296.0,-21.89,-176.06,19.15,21.35,43.21
36.7,354.0,1484.0,14966.0,-23.15,-177.47,5.66,7.84,41.46
36.78,406.0,-2764.0,14702.0,-21.8,-177.24,-10.65,-8.05,-8.15
36.86,372.0,-5954.0,14238.0,-21.7,-177.29,-22.69,-21.77,-10.02
36.93,526.0,-10342.0,11094.0,-20.73,-176.37,-42.99,-36.31,-11.93
37.02,508.0,-13396.0,8316.0,-21.89,-177.98,-58.17,-51.24,-13.78
37.1,538.0,-14908.0,5212.0,-20.94,-178.14,-70.73,-67.25,-65.69
37.18,572.0,-16326.0,1244.0,-21.18,-178.6,-85.64,-81.74,-67.39
37.26,542.0,-16464.0,-2230.0,-21.57,-179.27,-97.71,-96.08,-69.11
37.34,574.0,-15654.0,-7006.0,-21.73,-179.55,-114.11,-110.82,-70.89
37.43,564.0,-13398.0,-10810.0,-21.5,-180.01,-128.9,-127.95,-54.69
37.51,504.0,-10922.0,-13658.0,-22.15,-180.7,-141.35,-142.91,-52.95
37.6,534.0,-6750.0,-16324.0,-21.73,-180.18,-157.53,-157.91,-51.25
37.68,540.0,-3400.0,-17374.0,-21.42,-179.85,-168.93,-172.39,-49.49
37.77,462.0,1674.0,-17722.0,-21.98,-179.22,174.6,172.88,5.65
37.85,430.0,5514.0,-16938.0,-22.07,-179.2,161.97,159.3,7.41
37.92,438.0,8604.0,-15108.0,-22.5,-179.46,150.34,145.88,9.13
38.0,398.0,11280.0,-13060.0,-21.61,-178.24,139.18,132.77,10.92
38.09,434.0,14350.0,-9194.0,-22.02,-176.66,122.65,119.19,61.97
38.17,396.0,15952.0,-5070.0,-22.51,-176.95,107.63,105.52,63.68
38.25,376.0,16332.0,-1158.0,-21.92,-176.23,94.06,91.93,65.36
38.32,304.0,16022.0,2684.0,-23.36,-177.52,80.49,78.62,67.07
38.41,364.0,14314.0,6356.0,-22.73,-176.32,66.06,64.02,62.13
38.48,328.0,11860.0,10188.0,-22.58,-176.07,49.34,50.72,60.33
38.56,348.0,9034.0,12056.0,-22.6,-176.18,36.85,37.29,58.57
38.63,366.0,5810.0,13956.0,-21.82,-175.43,22.6,24.02,56.84
38.72,372.0,2304.0,14826.0,-22.89,-177.28,8.83,8.83,7.51
38.79,384.0,-1862.0,14794.0,-21.63,-176.01,-7.17,-4.03,5.64
38.86,442.0,-6012.0,13852.0,-20.72,-175.3,-23.46,-17.64,3.77
38.94,452.0,-8906.0,12286.0,-21.8,-176.78,-35.94,-31.64,1.99
39.03,508.0,-12212.0,9552.0,-21.56,-178.74,-51.97,-49.43,-47.96
39.11,590.0,-14998.0,5614.0,-21.85,-179.16,-69.48,-64.03,-49.75
39.18,566.0,-16126.0,2088.0,-22.24,-179.89,-82.62,-78.61,-51.54
39.26,578.0,-16406.0,-1812.0,-21.72,-179.64,-96.3,-93.13,-53.3
39.35,538.0,-16018.0,-5638.0,-22.52,-180.84,-109.39,-108.41,-73.81
39.43,582.0,-13880.0,-9708.0,-22.68,-181.07,-124.97,-123.48,-72.01
39.51,600.0,-11878.0,-13022.0,-21.72,-180.22,-137.63,-138.25,-70.22
39.6,600.0,-8182.0,-15670.0,-22.77,-181.23,-152.43,-153.29,-68.48
39.69,438.0,-3262.0,-17404.0,-22.31,-179.98,-169.38,-168.98,-13.24
39.77,482.0,476.0,-17796.0,-21.77,-179.47,178.47,176.42,-11.44
39.85,492.0,4220.0,-17400.0,-23.07,-180.63,166.37,162.64,-9.71
39.93,540.0,7444.0,-15994.0,-23.09,-180.39,155.04,149.14,-8.01
40.01,466.0,11196.0,-13192.0,-22.27,-178.49,139.68,135.89,43.07
40.09,482.0,13412.0,-10610.0,-23.27,-179.22,128.35,122.3,44.83
40.17,432.0,15198.0,-7166.0,-21.96,-177.45,115.24,108.91,46.55
40.24,480.0,16030.0,-2906.0,-23.39,-178.37,100.28,95.49,48.28
40.33,386.0,15912.0,1174.0,-22.42,-176.47,85.78,82.11,81.01
40.4,382.0,15094.0,5126.0,-21.42,-175.22,71.24,69.19,79.17
40.48,332.0,12816.0,8568.0,-20.9,-174.55,56.24,56.11,77.31
40.55,330.0,10572.0,10872.0,-21.81,-175.45,44.2,43.08,75.5
40.64,398.0,6656.0,13572.0,-20.94,-174.93,26.12,27.45,26.38
40.71,408.0,3190.0,14640.0,-21.7,-175.77,12.29,14.13,24.7
40.79,404.0,-396.0,15148.0,-21.1,-175.28,-1.5,0.79,22.96
40.86,424.0,-4454.0,14372.0,-22.51,-176.85,-17.22,-12.68,21.2
40.94,472.0,-8692.0,12584.0,-22.66,-177.93,-34.63,-28.97,-28.83
41.02,476.0,-10796.0,10946.0,-21.69,-177.3,-44.6,-43.12,-30.67
41.1,454.0,-14310.0,6690.0,-23.21,-178.91,-64.94,-58.09,-32.45
41.18,588.0,-15834.0,3146.0,-21.96,-178.14,-78.76,-72.76,-34.18
41.26,718.0,-16512.0,-1524.0,-22.63,-179.56,-95.27,-88.46,-85.84
41.35,660.0,-16516.0,-3940.0,-22.82,-180.24,-103.42,-102.96,-87.24
41.43,576.0,-14798.0,-8518.0,-21.57,-179.03,-119.93,-117.92,-87.78
41.51,556.0,-12926.0,-11732.0,-21.88,-179.49,-132.23,-132.65,-87.08
41.6,554.0,-9788.0,-14596.0,-23.11,-180.83,-146.15,-149.21,-32.34
41.69,558.0,-5138.0,-17028.0,-21.82,-179.35,-163.21,-163.93,-30.47
41.77,452.0,104.0,-18092.0,-22.79,-180.28,179.67,181.09,-28.61
41.85,432.0,2816.0,-17438.0,-22.21,-179.79,170.83,167.39,-26.82
41.93,464.0,6806.0,-16128.0,-21.09,-177.65,157.12,152.95,26.21
42.01,412.0,10868.0,-13786.0,-20.88,-177.2,141.75,139.3,27.95
42.09,408.0,13154.0,-11130.0,-21.55,-177.72,130.24,125.63,29.78
42.17,432.0,14906.0,-8056.0,-21.8,-177.66,118.39,112.14,31.62
42.25,386.0,16186.0,-3510.0,-21.89,-177.02,102.24,98.57,82.11
42.33,382.0,16154.0,640.0,-21.84,-176.71,87.73,85.19,83.91
42.4,380.0,15318.0,4324.0,-21.21,-175.89,74.24,72.39,85.72
42.48,272.0,13682.0,7730.0,-21.84,-176.38,60.53,59.29,87.44
42.56,308.0,11180.0,10842.0,-20.96,-175.22,45.88,44.79,43.28
42.64,636.0,7210.0,12538.0,-22.15,-176.34,29.9,31.28,41.58
42.71,468.0,3824.0,14674.0,-22.89,-177.17,14.61,17.73,39.84
42.79,428.0,1008.0,15088.0,-22.49,-176.98,3.82,4.41,38.1
42.87,460.0,-3986.0,14644.0,-23.11,-179.15,-15.23,-12.71,-11.99
42.95,438.0,-7460.0,12950.0,-21.4,-177.57,-29.94,-26.99,-13.84
43.03,500.0,-12284.0,10078.0,-22.66,-178.99,-50.63,-41.86,-15.64
43.11,618.0,-13560.0,7918.0,-22.6,-179.5,-59.72,-56.54,-17.39
43.2,422.0,-15798.0,3444.0,-21.78,-179.92,-77.7,-74.25,-71.19
43.28,440.0,-16168.0,-572.0,-22.59,-180.91,-92.03,-88.8,-73.02
43.36,656.0,-16246.0,-4434.0,-22.07,-180.57,-105.27,-103.25,-74.87
43.44,596.0,-15176.0,-8310.0,-21.15,-179.78,-118.7,-118.11,-76.69
43.53,538.0,-12948.0,-11756.0,-22.1,-180.63,-132.24,-133.53,-49.05
43.61,530.0,-9066.0,-14956.0,-21.37,-179.81,-148.78,-148.56,-47.23
43.7,516.0,-6078.0,-16738.0,-21.5,-179.96,-160.04,-163.1,-45.42
43.78,526.0,-2664.0,-17492.0,-22.94,-181.17,-171.34,-177.41,-43.66
43.87,432.0,2856.0,-17516.0,-23.17,-179.98,170.74,167.57,11.42
43.95,434.0,7078.0,-16266.0,-20.66,-177.29,156.48,153.92,13.3
44.03,390.0,10414.0,-13944.0,-20.92,-177.38,143.25,140.32,15.17
44.11,394.0,13150.0,-11022.0,-21.57,-177.83,129.97,126.56,16.98
44.19,402.0,15022.0,-7870.0,-21.74,-176.95,117.65,113.06,67.49
44.27,390.0,16104.0,-3374.0,-20.87,-175.78,101.83,99.53,69.22
44.35,464.0,16426.0,64.0,-21.87,-176.62,89.78,86.26,70.97
44.42,402.0,15394.0,4110.0,-21.46,-175.94,75.05,73.6,72.72
44.5,298.0,13654.0,7734.0,-21.78,-176.11,60.47,59.28,58.11
44.58,342.0,11108.0,10844.0,-21.4,-175.66,45.69,46.08,56.41
44.65,458.0,7952.0,12908.0,-22.8,-177.09,31.64,32.53,54.74
44.73,336.0,4610.0,14566.0,-22.18,-176.53,17.56,19.14,53.01
44.81,320.0,986.0,14988.0,-22.47,-177.67,3.76,3.63,3.17
44.88,370.0,-3102.0,14802.0,-22.73,-177.93,-11.84,-9.15,1.39
44.96,422.0,-6790.0,13574.0,-22.16,-177.53,-26.58,-22.95,-0.36
45.03,522.0,-10800.0,10842.0,-20.94,-176.56,-44.89,-37.45,-2.05
45.12,414.0,-14084.0,8640.0,-21.29,-178.97,-58.47,-55.0,-52.16
45.2,578.0,-15816.0,4852.0,-20.69,-178.59,-72.95,-69.44,-53.91
45.28,480.0,-16136.0,718.0,-20.95,-179.07,-87.45,-83.93,-55.78
45.36,524.0,-16770.0,-2324.0,-21.5,-179.88,-97.89,-97.97,-57.68
45.44,622.0,-15504.0,-7084.0,-21.51,-180.01,-114.56,-113.18,-69.62
45.52,528.0,-13368.0,-10796.0,-21.73,-180.32,-128.92,-128.12,-67.88
45.61,568.0,-11330.0,-13826.0,-21.89,-180.54,-140.67,-142.94,-66.18
45.69,490.0,-6954.0,-16344.0,-21.82,-180.29,-156.95,-157.88,-64.47
45.78,546.0,-2712.0,-17442.0,-21.37,-178.94,-171.16,-172.74,-9.19
45.86,382.0,544.0,-17592.0,-22.14,-179.6,178.23,173.14,-7.49
45.94,408.0,5350.0,-16852.0,-22.24,-179.34,162.39,159.6,-5.75
46.02,444.0,8758.0,-15314.0,-22.65,-179.54,150.23,146.01,-3.95
46.1,440.0,12064.0,-12232.0,-21.48,-177.11,135.4,132.74,47.03
46.18,428.0,14112.0,-9730.0,-22.26,-177.71,124.59,119.18,48.77
46.26,374.0,15712.0,-5740.0,-22.86,-177.92,110.07,105.71,50.52
46.33,390.0,16098.0,-1830.0,-22.29,-177.02,96.49,92.32,52.26
46.42,372.0,15962.0,2808.0,-23.05,-176.96,80.02,78.33,76.81
46.49,406.0,14154.0,6448.0,-21.89,-175.7,65.51,65.18,75.02
46.57,506.0,11886.0,9508.0,-23.15,-176.93,51.34,51.87,73.27
46.64,404.0,9380.0,11912.0,-21.52,-175.34,38.22,38.68,71.57
46.73,348.0,5818.0,13982.0,-21.82,-175.91,22.59,23.21,22.51
46.8,450.0,1812.0,14718.0,-20.81,-174.92,7.02,9.88,20.75
46.88,416.0,-1252.0,15000.0,-21.37,-175.66,-4.77,-3.04,18.98
46.95,444.0,-5594.0,14054.0,-21.02,-175.41,-21.7,-16.78,17.15
47.04,490.0,-8988.0,12312.0,-21.47,-177.05,-36.13,-33.14,-32.94
47.12,456.0,-12550.0,9186.0,-21.11,-176.87,-53.8,-47.63,-34.66
47.2,540.0,-14828.0,5908.0,-22.05,-178.2,-68.28,-62.26,-36.37
47.28,516.0,-15942.0,2462.0,-22.5,-179.07,-81.22,-76.84,-38.19
47.36,532.0,-16468.0,-1758.0,-21.54,-178.63,-96.09,-92.07,-87.68
47.44,522.0,-16152.0,-5962.0,-22.76,-180.14,-110.26,-106.85,-86.71
47.52,556.0,-14414.0,-9432.0,-22.79,-180.42,-123.2,-121.85,-85.22
47.6,570.0,-11916.0,-12930.0,-21.91,-179.65,-137.34,-136.72,-83.58
47.7,598.0,-8630.0,-15650.0,-22.54,-180.36,-151.13,-153.79,-28.06
47.78,480.0,-3204.0,-17320.0,-22.26,-179.93,-169.52,-168.68,-26.26
47.86,518.0,658.0,-17752.0,-21.73,-179.45,177.88,176.65,-24.49
47.94,462.0,4240.0,-17128.0,-23.03,-180.67,166.1,162.84,-22.76
48.03,448.0,8514.0,-15544.0,-23.11,-179.54,151.29,148.74,30.22
48.11,332.0,12146.0,-12614.0,-22.14,-178.41,136.08,134.9,32.06
48.18,494.0,13614.0,-10288.0,-23.34,-179.54,127.08,121.2,33.84
48.26,438.0,15180.0,-6806.0,-22.02,-177.81,114.15,107.74,35.59
48.35,284.0,16648.0,-1714.0,-22.89,-177.9,95.88,93.51,86.09
48.42,416.0,15982.0,1408.0,-22.61,-177.47,84.97,80.44,87.76
48.5,330.0,14682.0,5064.0,-21.07,-175.61,70.97,67.6,88.95
48.57,390.0,12716.0,8576.0,-21.06,-175.35,56.0,54.6,88.25
48.65,334.0,9460.0,11862.0,-21.59,-175.52,38.57,40.35,39.53
48.73,376.0,6398.0,13400.0,-20.89,-174.92,25.52,27.11,37.8
48.8,430.0,3064.0,14634.0,-21.56,-175.7,11.83,13.76,36.03
48.88,442.0,-410.0,15090.0,-20.92,-175.2,-1.56,0.44,34.16
48.97,466.0,-5058.0,14164.0,-21.82,-177.64,-19.65,-16.72,-15.86
49.04,416.0,-9300.0,12286.0,-22.31,-178.29,-37.12,-31.27,-17.62
49.12,538.0,-11676.0,10002.0,-21.41,-177.73,-49.42,-45.64,-19.32
49.2,590.0,-14602.0,6716.0,-22.86,-179.42,-65.3,-60.46,-21.03
49.3,582.0,-15886.0,2514.0,-22.44,-180.33,-81.01,-78.26,-74.99
49.37,532.0,-16428.0,-970.0,-22.05,-180.08,-93.38,-92.57,-76.8
49.45,756.0,-15802.0,-6180.0,-22.98,-181.06,-111.36,-107.22,-78.56
49.54,600.0,-14792.0,-9116.0,-22.62,-180.96,-121.64,-122.09,-80.28
49.62,644.0,-11696.0,-12884.0,-22.03,-180.42,-137.77,-137.92,-45.29
49.71,470.0,-7776.0,-15874.0,-23.24,-181.63,-153.9,-153.15,-43.51
49.79,554.0,-4280.0,-17058.0,-22.34,-180.77,-165.91,-167.85,-41.76
49.87,488.0,-404.0,-18100.0,-22.5,-180.79,-178.72,-182.38,-39.97
49.96,452.0,4246.0,-17050.0,-23.11,-179.9,166.02,162.6,15.35
50.04,512.0,7248.0,-16120.0,-23.08,-179.68,155.79,149.07,17.17
50.12,464.0,10038.0,-13866.0,-22.09,-178.28,144.1,135.84,18.95
50.2,406.0,12950.0,-11242.0,-23.08,-178.71,130.96,122.45,20.71
50.28,406.0,15272.0,-7028.0,-22.03,-176.65,114.71,109.0,71.17
50.36,484.0,16092.0,-2694.0,-23.47,-177.69,99.5,95.49,72.93
50.44,346.0,16218.0,1146.0,-21.92,-175.84,85.96,82.47,74.74
50.51,390.0,15050.0,4978.0,-21.37,-175.02,71.7,69.58,76.52
50.59,386.0,12626.0,8430.0,-20.85,-174.17,56.27,55.56,54.47
50.67,394.0,10482.0,11166.0,-21.42,-174.69,43.19,42.52,52.72
50.75,368.0,7090.0,13642.0,-21.48,-174.71,27.46,29.08,50.89
50.82,420.0,3420.0,14572.0,-22.29,-175.64,13.21,15.68,49.04
50.9,448.0,-360.0,15142.0,-21.08,-175.63,-1.36,-0.12,-0.65
50.98,500.0,-4676.0,14450.0,-22.43,-177.05,-17.93,-13.72,-2.34
51.05,476.0,-7400.0,13064.0,-22.34,-177.23,-29.53,-27.71,-4.09
51.13,518.0,-11872.0,10142.0,-22.19,-177.22,-49.49,-42.25,-5.84
51.22,592.0,-14396.0,6602.0,-23.1,-179.89,-65.36,-60.06,-58.12
51.3,524.0,-15816.0,3320.0,-21.92,-179.01,-78.14,-74.52,-59.99
51.38,454.0,-16308.0,-820.0,-22.61,-179.93,-92.88,-89.09,-61.82
51.46,658.0,-16306.0,-4178.0,-22.48,-180.05,-104.37,-103.42,-63.62
51.55,620.0,-14426.0,-9134.0,-22.23,-180.32,-122.34,-120.9,-62.14
51.64,520.0,-11574.0,-12674.0,-22.31,-180.47,-137.6,-135.9,-60.27
51.72,578.0,-9494.0,-14712.0,-23.36,-181.62,-147.16,-150.76,-58.42
51.8,566.0,-5120.0,-16978.0,-21.57,-179.6,-163.22,-165.36,-56.6
51.89,424.0,-492.0,-17652.0,-22.34,-180.2,-178.4,-181.29,-1.35
51.97,426.0,3082.0,-17364.0,-23.52,-181.2,169.94,164.62,0.4
52.05,478.0,6768.0,-16274.0,-21.07,-178.4,157.42,151.4,2.14
52.13,390.0,10904.0,-13688.0,-20.74,-177.65,141.46,138.05,3.9
52.21,394.0,13390.0,-10568.0,-21.62,-177.17,128.28,124.59,54.79
52.29,388.0,15322.0,-6776.0,-21.85,-177.17,113.86,110.8,56.61
52.37,326.0,16326.0,-3382.0,-21.5,-176.63,101.7,97.39,58.43
52.45,412.0,16052.0,938.0,-21.69,-176.51,86.66,84.04,60.26
52.53,284.0,15100.0,4880.0,-20.76,-174.71,72.09,69.99,69.03
52.61,444.0,12998.0,8294.0,-21.07,-174.91,57.46,56.92,67.34
52.68,366.0,10480.0,10972.0,-21.08,-174.89,43.69,43.81,65.59
52.76,404.0,7172.0,13100.0,-22.08,-175.89,28.7,30.3,63.83
52.84,362.0,3368.0,14808.0,-22.11,-176.63,12.81,14.9,14.27
52.91,380.0,-724.0,15070.0,-21.53,-176.17,-2.75,1.36,12.51
52.99,422.0,-4032.0,14484.0,-23.34,-178.24,-15.56,-12.08,10.81
53.07,516.0,-7758.0,13006.0,-21.6,-176.74,-30.82,-26.3,9.09
53.15,546.0,-12258.0,9912.0,-22.42,-179.7,-51.04,-44.12,-41.3
53.23,454.0,-13670.0,7714.0,-23.13,-180.83,-60.56,-58.59,-43.12
53.31,532.0,-15458.0,3890.0,-21.56,-179.39,-75.87,-73.04,-44.87
53.39,502.0,-16506.0,926.0,-22.54,-180.57,-86.79,-87.28,-46.63
53.47,724.0,-15866.0,-4588.0,-21.42,-179.63,-106.13,-102.38,-80.67
53.55,584.0,-15132.0,-8154.0,-20.69,-179.17,-118.32,-117.24,-78.87
53.63,638.0,-12608.0,-11874.0,-20.99,-179.55,-133.28,-132.15,-77.01
53.72,598.0,-10250.0,-14574.0,-21.79,-180.45,-144.88,-146.97,-75.13
53.81,458.0,-5424.0,-17042.0,-21.82,-179.83,-162.35,-163.01,-19.83
53.89,560.0,-2264.0,-17392.0,-23.09,-181.06,-172.58,-177.49,-18.05
53.98,452.0,2578.0,-17520.0,-21.76,-179.41,171.63,168.07,-16.28
54.05,446.0,6674.0,-16382.0,-20.86,-178.25,157.83,154.3,-14.46
54.14,392.0,10266.0,-14032.0,-20.92,-177.33,143.81,140.53,38.57
54.22,390.0,13332.0,-11114.0,-21.65,-177.85,129.82,126.73,40.26
54.3,348.0,14814.0,-8014.0,-20.98,-176.96,118.41,113.22,42.03
54.38,372.0,16070.0,-3902.0,-21.06,-176.65,103.65,99.82,43.81
54.46,388.0,16296.0,226.0,-22.22,-176.61,89.21,86.34,85.35
54.53,332.0,15378.0,4124.0,-21.76,-175.97,74.99,73.47,83.64
54.61,428.0,13642.0,7550.0,-21.95,-176.05,61.04,60.34,81.95
54.68,394.0,10998.0,10500.0,-21.67,-175.73,46.33,47.1,80.18
54.77,394.0,8008.0,12946.0,-22.54,-176.86,31.74,31.71,30.76
54.84,376.0,4390.0,14344.0,-22.69,-177.0,17.02,18.34,28.97
54.92,386.0,588.0,14954.0,-22.78,-177.17,2.25,4.85,27.24
54.99,414.0,-2490.0,14766.0,-22.0,-176.57,-9.57,-7.95,25.54
55.08,478.0,-8054.0,12914.0,-21.72,-178.14,-31.95,-26.12,-24.44
55.16,446.0,-9720.0,11888.0,-22.92,-179.64,-39.27,-40.26,-26.21
55.24,576.0,-13266.0,8254.0,-21.23,-177.89,-58.11,-54.61,-28.04
55.32,526.0,-15184.0,4506.0,-20.71,-177.59,-73.47,-69.04,-29.89
55.4,458.0,-16634.0,334.0,-20.8,-178.25,-88.85,-84.32,-81.87
55.48,478.0,-16140.0,-3544.0,-21.6,-179.35,-102.38,-98.67,-83.59
55.56,590.0,-15432.0,-7336.0,-21.28,-179.31,-115.43,-113.44,-85.29
